설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
한들공원 앞 삼거리,경상남도,창원시,,경상남도 창원시 의창구 봉림동 791-30,35.253151,128.6673405,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
봉림동 엘에이치피닉스포례 302동 인근 삼거리 서쪽,경상남도,창원시,,경상남도 창원시 의창구 봉림동 791-14,35.25288377,128.6669474,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
봉림동 큰나무공원 인근 삼거리 남동쪽,경상남도,창원시,,경상남도 창원시 의창구 봉림동 683,35.2516429,128.6686807,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
한마음병원 정문 횡단보도,경상남도,창원시,,경상남도 창원시 의창구 사림동 518-6,35.23809846,128.6973603,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
한마음병원사거리 약국쪽,경상남도,창원시,,경상남도 창원시 의창구 사림동 518-6,35.23809846,128.6973603,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
한마음병원 사거리 병원 쪽,경상남도,창원시,,경상남도 창원시 의창구 사림동 518-6,35.23809846,128.6973603,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
봉곡시장 사거리 교량쪽,경상남도,창원시,,경상남도 창원시 의창구 봉곡동 502-37,35.24549924,128.671659,접이식그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 상북사거리 허앤리병원(지귀로 6) 앞,경상남도,창원시,,경상남도 창원시 의창구 봉곡동 502-40,35.24390287,128.6486218,스마트그늘막,,,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
중동2로 도로쪽,경상남도,창원시,경상남도 창원시 의창구 중동북로 36 (중동),경상남도 창원시 의창구 중동 793-2,35.2564582,128.6285289,스마트그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
CGV 사거리(1),부산광역시,기장군,부산광역시 기장군 정관읍 정관중앙로 45,부산광역시 기장군 정관읍 매학리 717-5,35.3211912785,129.1782364000,접이식그늘막,,2018,3.3,4,부산광역시 기장군,051-709-4119,2025-01-07,3400000,부산광역시 기장군
중동로2 도로쪽,경상남도,창원시,경상남도 창원시 의창구 중동남로 77 (중동),경상남도 창원시 의창구 중동 793-3,35.25357912,128.628513,스마트그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
평산로219번길 21 앞,경상남도,창원시,,경상남도 창원시 의창구 서상동 661-1,35.2611878,128.6247359,스마트그늘막,,2024,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
창원역 앞,경상남도,창원시,경상남도 창원시 의창구 의창대로 67 (동정동),경상남도 창원시 의창구 동정동 708-177,35.25703981,128.6064989,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
새마을금고 앞,경상남도,창원시,경상남도 창원시 의창구 팔용로 438 (팔용동),경상남도 창원시 의창구 팔용동 101,35.25533683,128.6135031,접이식그늘막,,2019,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
팔용동행정복지센터 앞,경상남도,창원시,경상남도 창원시 의창구 팔용로 435 (팔용동),경상남도 창원시 의창구 팔용동 103-4,35.25547907,128.612832,접이식그늘막,,2019,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
심산유곡 앞,경상남도,창원시,,경상남도 창원시 의창구 팔용동 532-1,35.25187292,128.6192732,접이식그늘막,,2019,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
이화약국 맞은편,경상남도,창원시,,경상남도 창원시 의창구 팔용동 523-2,35.23710997,128.643893,접이식그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
용원 교차로,경상남도,창원시,,경상남도 창원시 의창구 사화동 36-5,35.23298905,128.6436398,스마트그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
시외버스 터미널 사거리,경상남도,창원시,,경상남도 창원시 의창구 차용동 495-2,35.23613927,128.6381933,스마트그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 사화로10번길 8   (팔용동),경상남도,창원시,경상남도 창원시 의창구 사화로10번길 8 (팔용동),경상남도 창원시 의창구 팔용동 513,35.25674433,128.6082601,스마트그늘막,,,,,경상남도 창원시,,2025-01-01,5670000,경상남도 창원시
도계광장 교차로,경상남도,창원시,,경상남도 창원시 의창구 도계동 425,35.25761876,128.6340074,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
상북사거리,경상남도,창원시,경상남도 창원시 의창구 명서로141번길 28 (명서동),경상남도 창원시 의창구 명서동 180-20,35.2439335,128.6483869,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
도계중사거리 의창구청(원이대로56번길 19-15) 앞,경상남도,창원시,,경상남도 창원시 의창구 도계동 458-2,35.25614456,128.6348385,스마트그늘막,,,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
도계중사거리 의창구청 맞은편 cu(원이대로82번길 1) 앞,경상남도,창원시,,경상남도 창원시 의창구 도계동 458-3,35.25404889,128.6366222,스마트그늘막,,,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 도계사거리 설봉돼지국밥 앞,경상남도,창원시,,경상남도 창원시 의창구 도계동 914,35.2590228,128.6322757,스마트그늘막,,,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티 102동 앞,경상남도,창원시,,경상남도 창원시 의창구 중동 795-3,35.25553731,128.6324432,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
소계광장 교차로 교통섬 동쪽,경상남도,창원시,,경상남도 창원시 의창구 소계동 3-38,35.25513431,128.6059571,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
소계광장 교차로 교통섬 남쪽,경상남도,창원시,,경상남도 창원시 의창구 소계동 2-2,35.25469629,128.6062618,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
세븐일레븐 앞 교통섬,경상남도,창원시,,경상남도 창원시 의창구 소답동 167,35.26150496,128.6275894,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 서상동 교통섬,경상남도,창원시,,경상남도 창원시 의창구 서상동 600-7,35.262037,128.6148106,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
창원역 앞 횡단보도,경상남도,창원시,,경상남도 창원시 의창구 동정동 708-67,35.25708533,128.6072379,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
어반브릭스 앞 횡단보도,경상남도,창원시,,경상남도 창원시 의창구 중동 795-5,35.25520504,128.6245828,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티 1단지 108동 인근 사거리,경상남도,창원시,,경상남도 창원시 의창구 중동 795-4,35.25331993,128.6215854,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티 2단지 204동 인근 사거리,경상남도,창원시,,경상남도 창원시 의창구 중동 795-5,35.25520504,128.6245828,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티 3단지 303동 인근 사거리,경상남도,창원시,,경상남도 창원시 의창구 중동 795-6,35.25651069,128.6322879,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티 4단지 407동 인근 사거리,경상남도,창원시,,경상남도 창원시 의창구 중동 795-6,35.25651069,128.6322879,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창스포츠파크 건너편 ~ 유니시티405동 앞,경상남도,창원시,,경상남도 창원시 의창구 중동 795-6,35.25651069,128.6322879,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 중동 유니시티1단지(중동로 34) 102동 앞,경상남도,창원시,,경상남도 창원시 의창구 중동 795-3,35.25553731,128.6324432,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 중동 유니시티2단지(중동로 33) 206동 앞,경상남도,창원시,,경상남도 창원시 의창구 중동 795-3,35.2555503,128.6324432,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
유니시티2단지 버스정류장 부근 횡단보도,경상남도,창원시,,경상남도 창원시 의창구 중동 795-2,35.25820691,128.6310535,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
장성아파트 앞,경상남도,창원시,,경상남도 창원시 의창구 서상동 571-3,35.264959,128.618477,접이식그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
북면초등학교 맞은편 횡단보도쪽,경상남도,창원시,,경상남도 창원시 의창구 북면 화천리 411,35.30570618,128.601049,접이식그늘막,,2018,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
감계힐스테이트 1차 정문 앞,경상남도,창원시,경상남도 창원시 의창구 북면 동전로 86 (창원 감계 힐스테이트 1차),경상남도 창원시 의창구 북면 감계리 230-1,35.30361293,128.5977667,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
현대 힐프라자 사거리,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 230-4,35.3024255,128.5970291,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
창복중학교 앞,경상남도,창원시,,경상남도 창원시 의창구 북면 무동리 255,35.3162934,128.5818088,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
세븐일레븐 앞,경상남도,창원시,,경상남도 창원시 의창구 북면 무동리 255,35.3162934,128.5818088,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
감계힐스테이트 4차 412동 앞,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
정문 앞 휴먼빌아파트 101동 쪽,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 229-5,35.302404,128.5945856,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
감계힐스테이트 3차 정문 앞 301동 쪽,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
감계푸르지오 건너편 감계중학교 쪽,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 732,35.30061307,128.5864326,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
감계1차 아내에코프리미엄 정문 앞 102동 쪽,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
의창구 북면 감계리 232-7(창원 감계아내 아파트 앞),경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 232-7,35.30135733,128.596065,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
무동센텀파라다이스 삼거리(무동 앞들 방면),경상남도,창원시,,경상남도 창원시 의창구 북면 무동리 207,35.31849111,128.5827428,접이식그늘막,,2021,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
무동파라다이스아파트 101동 맞은 편,경상남도,창원시,,경상남도 창원시 의창구 북면 무동리 208,35.32077739,128.5826557,접이식그늘막,,2022,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
북면 감계로 297 휴먼빌아파트 103동 앞,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,스마트그늘막,,,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
가술정류소CU점 앞 삼각지,경상남도,창원시,,경상남도 창원시 의창구 대산면 제동리 265-30,35.3355727,128.7088158,접이식그늘막,,2019,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
행정복지센터 앞,경상남도,창원시,경상남도 창원시 의창구 대산면 가술산단동로 10,경상남도 창원시 의창구 대산면 제동리 822-1,35.33102981,128.7087068,접이식그늘막,,2020,,,경상남도 창원시,055-212-4655,2025-01-01,5670000,경상남도 창원시
EG 315동 맞은편(2),부산광역시,기장군,,부산광역시 기장군 정관읍 모전리 787,35.3333159013,129.1660205214,스마트그늘막,,2022,3,4.4,부산광역시 기장군,051-709-4119,2025-01-07,3400000,부산광역시 기장군
